group	map	name	width	height	warp_count	region	map_type	header_offset	layout_offset	events_offset
47	16	水静市	18	8	4	12	8	0x9F0F30	0x82A4F0	0xBBEFC8
47	17	水静市	18	8	3	12	8	0x9F0F4C	0x82A634	0xBBF06C
47	18	水静市	18	8	3	12	8	0x9F0F68	0x82A778	0xBBF110
47	19	水静市	18	8	3	12	8	0x9F0F84	0x82A8BC	0xBBF1B4
47	20	水静市	18	8	3	12	8	0x9F0FA0	0x82AA00	0xBBF288
47	21	水静市	19	14	1	12	8	0x9F0FBC	0x82AC38	0xBBF31C
47	22	水静市	5	7	2	12	8	0x9F0FD8	0x82F108	0xBBF358
47	23	水静市	40	17	1	12	9	0x9F0FF4	0x9E33C8	0xBBF434
48	0	绿岭市	26	36	14	13	9	0x9F1010	0x80DFB8	0xBBF8C0
48	1	绿岭市	10	9	2	13	8	0x9F102C	0x807E00	0xBBF914
48	2	绿岭市	10	9	2	13	8	0x9F1048	0x807D28	0xBBF980
48	3	绿岭市	15	10	3	13	8	0x9F1064	0x807F50	0xBBF9F4
48	4	绿岭市	14	10	3	13	8	0x9F1080	0x80808C	0xBBFA98
48	5	绿岭市	11	9	2	13	8	0x9F109C	0x808178	0xBBFB1C
48	6	绿岭市	10	9	2	13	8	0x9F10B8	0x807E00	0xBBFB58
48	7	绿岭市	11	8	2	13	8	0x9F10D4	0x8405E0	0xBBFBAC
48	8	绿岭市	10	9	2	13	8	0x9F10F0	0x80A084	0xBBFC18
48	9	绿岭市	16	10	3	13	8	0x9F110C	0x832490	0xBBFD4C
48	10	绿岭市	16	10	1	13	8	0x9F1128	0x8325F4	0xBBFE40
48	11	绿岭市	12	10	3	13	8	0x9F1144	0x83AE3C	0xBBFED8
48	12	绿岭市	12	9	1	13	8	0x9F1160	0x83AF38	0xBBFF0C
48	13	未知区域	11	11	0	252	0	0x9F117C	0x9D3884	0xBBFF50
49	0	琉璃市	17	26	3	14	9	0x9F1198	0x80E350	0xBBFFC4
49	1	琉璃市	17	26	1	14	9	0x9F11B4	0x80E6E8	0xBC00D0
49	2	琉璃市	15	10	3	14	8	0x9F11D0	0x807F50	0xBC015C
49	3	琉璃市	14	10	3	14	8	0x9F11EC	0x80808C	0xBC01E8
49	4	琉璃市	11	9	2	14	8	0x9F1208	0x808178	0xBC0254
49	5	琉璃市	8	7	2	14	8	0x9F1224	0x83AFCC	0xBC02A8
49	6	琉璃市	8	7	2	14	8	0x9F1240	0x83B060	0xBC02E4
49	7	琉璃市	8	7	2	14	8	0x9F125C	0x83B0F4	0xBC0338
49	8	琉璃市	8	7	2	14	8	0x9F1278	0x83AFCC	0xBC03A4
49	9	琉璃市	8	7	2	14	8	0x9F1294	0x83B060	0xBC03F8
49	10	琉璃市	8	7	2	14	8	0x9F12B0	0x83B0F4	0xBC0434
49	11	琉璃市	8	7	2	14	8	0x9F12CC	0x83AFCC	0xBC0488
49	12	琉璃市	8	7	2	14	8	0x9F12E8	0x838668	0xBC04F4
49	13	琉璃市	11	8	3	14	8	0x9F1304	0x863678	0xBC0538
49	14	琉璃市	12	9	1	14	8	0x9F1320	0x863774	0xBC056C
49	15	琉璃市	20	20	1	14	0	0x9F133C	0x9D2804	0xBC05B8
49	16	琉璃市	60	60	0	14	0	0x9F1358	0x9D54C8	0xBC07F4
50	0	彩幽市	13	14	2	15	8	0x9F1374	0x80E878	0xBC0830
50	1	彩幽市	13	14	2	15	8	0x9F1390	0x80EA08	0xBC086C
50	2	彩幽市	13	14	2	15	8	0x9F13AC	0x80EB98	0xBC08A8
50	3	彩幽市	13	14	2	15	8	0x9F13C8	0x80ED28	0xBC08E4
50	4	彩幽市	13	20	2	15	8	0x9F13E4	0x80EF54	0xBC0950
50	5	彩幽市	11	13	4	15	8	0x9F1400	0x80F098	0xBC0984
50	6	彩幽市	11	13	4	15	8	0x9F141C	0x80F098	0xBC09B8
50	7	彩幽市	11	13	4	15	8	0x9F1438	0x80F098	0xBC09EC
50	8	彩幽市	11	34	2	15	8	0x9F1454	0x83C0CC	0xBC0A10
50	9	彩幽市	11	13	4	15	8	0x9F1470	0x80F098	0xBC0A44
50	10	彩幽市	19	12	5	15	8	0x9F148C	0x82EC94	0xBC0AE0
50	11	彩幽市	15	17	1	15	8	0x9F14A8	0x83888C	0xBC0B14
50	12	彩幽市	15	10	3	15	8	0x9F14C4	0x807F50	0xBC0BA0
50	13	彩幽市	14	10	3	15	8	0x9F14E0	0x80808C	0xBC0C2C
50	14	彩幽市	14	10	3	15	8	0x9F14FC	0x80808C	0xBC0CB8
51	0	流星瀑布	30	42	6	63	4	0x9F1518	0x81058C	0xBC0E08
51	1	流星瀑布	30	32	4	63	4	0x9F1534	0x810D30	0xBC0E90
51	2	流星瀑布	29	38	6	63	4	0x9F1550	0x8115F0	0xBC0ED4
51	3	流星瀑布	11	18	1	63	4	0x9F156C	0x8117A0	0xBC0F08
51	4	卡绿隧道	36	24	3	60	4	0x9F1588	0x811E84	0xBC1074
51	5	水下	20	10	2	54	5	0x9F15A4	0x812038	0xBC1098
51	6	沙漠遗迹	17	33	3	82	8	0x9F15C0	0x8124C0	0xBC1170
51	7	石之洞窟	42	15	5	55	4	0x9F15DC	0x8129D0	0xBC11EC
51	8	石之洞窟	32	26	7	55	4	0x9F15F8	0x813074	0xBC1268
51	9	石之洞窟	32	26	5	55	4	0x9F1614	0x813718	0xBC13AC
51	10	石之洞窟	15	14	2	55	4	0x9F1630	0x835E6C	0xBC1424
51	11	橙华森林	48	44	6	59	3	0x9F164C	0x8147BC	0xBC1628
51	12	烟囱山	40	48	4	56	0	0x9F1668	0x8156E0	0xBC1964
51	13	凹凸山道	30	47	5	76	0	0x9F1684	0x8377EC	0xBC1B00
51	14	热焰小径	35	38	2	74	4	0x9F16A0	0x838274	0xBC1BE4
51	15	送神火山	22	19	6	65	8	0x9F16BC	0x815A48	0xBC1C70
51	16	送神火山	13	13	5	65	8	0x9F16D8	0x815BC0	0xBC1D6C
51	17	送神火山	13	13	6	65	8	0x9F16F4	0x815D38	0xBC1E10
51	18	送神火山	13	13	6	65	8	0x9F1710	0x815EB0	0xBC1E84
51	19	送神火山	13	13	5	65	8	0x9F172C	0x816028	0xBC1EF0
51	20	送神火山	13	13	2	65	8	0x9F1748	0x8161A0	0xBC1F5C
51	21	送神火山	38	51	3	65	3	0x9F1764	0x839AA4	0xBC2040
51	22	送神火山	50	37	3	65	3	0x9F1780	0x83A93C	0xBC21BC
51	23	水舰队基地	28	30	3	197	8	0x9F179C	0x816854	0xBC2230
51	24	水舰队基地	51	24	25	197	8	0x9F17B8	0x817208	0xBC23E4
51	25	水舰队基地	34	24	10	197	8	0x9F17D4	0x81788C	0xBC24F8
51	26	水下	14	9	1	69	5	0x9F17F0	0x8179AC	0xBC2574
51	27	海底洞窟	20	20	2	68	4	0x9F180C	0x817CF0	0xBC25B0
51	28	海底洞窟	20	21	3	68	4	0x9F1828	0x81805C	0xBC2624
51	29	海底洞窟	18	12	4	68	4	0x9F1844	0x818230	0xBC2718
51	30	海底洞窟	16	17	3	68	4	0x9F1860	0x818474	0xBC281C
51	31	海底洞窟	18	19	4	68	4	0x9F187C	0x818744	0xBC2880
51	32	海底洞窟	20	20	3	68	4	0x9F1898	0x818A88	0xBC293C
51	33	海底洞窟	24	23	3	68	4	0x9F18B4	0x818EFC	0xBC2968
51	34	海底洞窟	23	25	3	68	4	0x9F18D0	0x8193A0	0xBC2994
51	35	海底洞窟	11	14	2	68	4	0x9F18EC	0x8194F8	0xBC2AE8
51	36	海底洞窟	27	46	1	68	4	0x9F1908	0x819ED0	0xBC2BBC
51	37	觉醒神殿	19	26	2	72	4	0x9F1924	0x81A2D0	0xBC2BE0
51	38	觉醒神殿	23	23	2	72	4	0x9F1940	0x81A718	0xBC2C04
51	39	觉醒神殿	23	23	2	72	4	0x9F195C	0x81AB60	0xBC2C28
51	40	觉醒神殿	21	21	2	72	4	0x9F1978	0x81AEF8	0xBC2C4C
51	41	觉醒神殿	19	21	2	72	4	0x9F1994	0x81B23C	0xBC2C70
51	42	觉醒神殿	19	19	2	72	4	0x9F19B0	0x81B534	0xBC2CC4
51	43	冠军之路	46	45	5	70	4	0x9F19CC	0x81C584	0xBC2E04
51	44	冠军之路	46	31	7	70	4	0x9F19E8	0x835134	0xBC3048
51	45	冠军之路	46	31	4	70	4	0x9F1A04	0x835C7C	0xBC313C
51	46	浅滩洞穴	35	35	4	67	4	0x9F1A20	0x81CF3C	0xBC31A0
51	47	浅滩洞穴	46	38	8	67	4	0x9F1A3C	0x81DD08	0xBC3254
51	48	浅滩洞穴	21	15	2	67	4	0x9F1A58	0x81DFA4	0xBC329C
51	49	浅滩洞穴	31	14	4	67	4	0x9F1A74	0x81E32C	0xBC330C
51	50	浅滩洞穴	35	35	0	67	4	0x9F1A90	0x81ECE4	0xBC3320
51	51	浅滩洞穴	46	38	0	67	4	0x9F1AAC	0x81FAB0	0xBC3334
51	52	新紫堇	9	9	2	62	8	0x9F1AC8	0x81FDA8	0xBC338C
51	53	新紫堇	41	41	1	62	9	0x9F1AE4	0x820AF0	0xBC3668
51	54	废弃船	30	21	5	61	9	0x9F1B00	0x821000	0xBC3704
51	55	废弃船	18	12	12	61	9	0x9F1B1C	0x8211D4	0xBC37A8
51	56	废弃船	18	17	6	61	9	0x9F1B38	0x82145C	0xBC384C
51	57	废弃船	13	10	8	61	9	0x9F1B54	0x821584	0xBC38DC
51	58	废弃船	27	8	3	61	9	0x9F1B70	0x821758	0xBC3938
51	59	废弃船	18	8	4	61	9	0x9F1B8C	0x82189C	0xBC399C
51	60	废弃船	8	8	2	61	5	0x9F1BA8	0x821940	0xBC39C0
51	61	废弃船	9	8	2	61	9	0x9F1BC4	0x8219F4	0xBC39FC
51	62	废弃船	9	17	3	61	9	0x9F1BE0	0x821B4C	0xBC3AA0
51	63	废弃船	9	7	2	61	9	0x9F1BFC	0x821BF0	0xBC3AF4
51	64	废弃船	21	7	1	61	5	0x9F1C18	0x821D3C	0xBC3B10
51	65	废弃船	13	11	7	61	9	0x9F1C34	0x835FB0	0xBC3BF4
51	66	废弃船	44	15	9	61	9	0x9F1C50	0x83B640	0xBC3D28
51	67	小岛横穴	17	33	3	81	4	0x9F1C6C	0x833388	0xBC3D90
51	68	古代坟墓	17	33	3	83	4	0x9F1C88	0x833810	0xBC3DF8
51	69	水下	18	10	1	79	5	0x9F1CA4	0x83399C	0xBC3E14
51	70	水下	22	48	1	79	5	0x9F1CC0	0x834200	0xBC3E3C
51	71	布告石室	21	23	1	78	4	0x9F1CDC	0x8345EC	0xBC3FB4
51	72	布告石室	21	23	2	78	4	0x9F1CF8	0x83AD28	0xBC405C
51	73	日照岩户	15	20	2	80	4	0x9F1D14	0x83B8BC	0xBC4098
51	74	水舰队基地	28	30	0	197	4	0x9F1D30	0x83C780	0xBC40AC
51	75	水舰队基地	62	24	0	197	4	0x9F1D4C	0x83D344	0xBC40C0
51	76	水舰队基地	34	24	0	197	4	0x9F1D68	0x83D9C8	0xBC40D4
51	77	天空之柱	18	18	2	85	8	0x9F1D84	0x83EF58	0xBC40F8
51	78	天空之柱	28	23	2	85	3	0x9F1DA0	0x83F484	0xBC4134
51	79	天空之柱	14	14	3	85	4	0x9F1DBC	0x83F630	0xBC4160
51	80	天空之柱	14	14	2	85	4	0x9F1DD8	0x83F7DC	0xBC4184
51	81	天空之柱	14	14	3	85	4	0x9F1DF4	0x83F988	0xBC41B0
51	82	天空之柱	14	14	3	85	4	0x9F1E10	0x83FB34	0xBC41DC
51	83	浅滩洞穴	20	30	1	67	4	0x9F1E2C	0x840AB4	0xBC4228
51	84	天空之柱	14	14	2	85	4	0x9F1E48	0x840D38	0xBC424C
51	85	天空之柱	27	24	1	85	3	0x9F1E64	0x84126C	0xBC4280
51	86	熔岩队基地	37	38	4	198	4	0x9F1E80	0x8425EC	0xBC4344
51	87	熔岩队基地	33	39	3	198	4	0x9F1E9C	0x843020	0xBC43D0
51	88	熔岩队基地	49	28	2	198	4	0x9F1EB8	0x843AFC	0xBC4484
51	89	熔岩队基地	28	24	3	198	4	0x9F1ED4	0x844060	0xBC44F8
51	90	熔岩队基地	24	17	1	198	4	0x9F1EF0	0x8443B4	0xBC4544
51	91	熔岩队基地	59	28	2	198	4	0x9F1F0C	0x8450C0	0xBC4668
51	92	熔岩队基地	33	24	2	198	4	0x9F1F28	0x84C640	0xBC46A4
51	93	熔岩队基地	60	19	2	198	4	0x9F1F44	0x84CF4C	0xBC46C8
51	94	幻影之塔	21	17	2	199	4	0x9F1F60	0x84D23C	0xBC46EC
51	95	幻影之塔	21	17	2	199	4	0x9F1F7C	0x84D52C	0xBC4710
51	96	幻影之塔	21	17	2	199	4	0x9F1F98	0x84D81C	0xBC4764
51	97	幻影之塔	13	10	1	199	4	0x9F1FB4	0x84DD30	0xBC47C8
51	98	沙漠地下道	139	23	1	209	4	0x9F1FD0	0x84F650	0xBC47FC
51	99	工匠之穴	46	54	2	202	4	0x9F1FEC	0x855DE0	0xBC4868
51	100	工匠之穴	21	22	2	202	4	0x9F2008	0x8561A0	0xBC48A4
51	101	水下	20	10	1	204	5	0x9F2024	0x857EC4	0xBC48C0
51	102	海之洞窟	20	20	1	203	4	0x9F2040	0x858208	0xBC48DC
51	103	海之洞窟	27	30	1	203	4	0x9F205C	0x85DDA8	0xBC4920
51	104	陆之洞窟	20	20	2	205	4	0x9F2078	0x85854C	0xBC4944
51	105	陆之洞窟	27	30	1	205	4	0x9F2094	0x858BC4	0xBC4988
51	106	变化洞窟	32	24	1	210	4	0x9F20B0	0x85F4CC	0xBC49A4
51	107	流星瀑布	30	32	1	63	4	0x9F20CC	0x86269C	0xBC49F0
52	0	秘密基地	11	9	1	86	9	0x9F20E8	0x821E28	0xBC4B74
52	1	秘密基地	11	9	1	86	9	0x9F2104	0x821F14	0xBC4CF8
52	2	秘密基地	11	9	1	86	9	0x9F2120	0x822000	0xBC4E7C
52	3	秘密基地	11	9	1	86	9	0x9F213C	0x8220EC	0xBC5000
52	4	秘密基地	11	9	1	86	9	0x9F2158	0x8221D8	0xBC5184
52	5	秘密基地	11	9	1	86	9	0x9F2174	0x8222C4	0xBC5308
52	6	秘密基地	7	16	1	86	9	0x9F2190	0x8223C8	0xBC548C
52	7	秘密基地	14	9	1	86	9	0x9F21AC	0x8224E8	0xBC5610
52	8	秘密基地	15	7	1	86	9	0x9F21C8	0x8225E0	0xBC5794
52	9	秘密基地	14	9	1	86	9	0x9F21E4	0x822700	0xBC5918
52	10	秘密基地	7	16	1	86	9	0x9F2200	0x822804	0xBC5A9C
52	11	秘密基地	15	7	1	86	9	0x9F221C	0x8228FC	0xBC5C20
52	12	秘密基地	15	8	1	86	9	0x9F2238	0x822A10	0xBC5DA4
52	13	秘密基地	15	11	1	86	9	0x9F2254	0x822B80	0xBC5F28
52	14	秘密基地	10	17	1	86	9	0x9F2270	0x822CF8	0xBC60AC
52	15	秘密基地	12	11	1	86	9	0x9F228C	0x822E24	0xBC6230
52	16	秘密基地	17	8	1	86	9	0x9F22A8	0x822F58	0xBC63B4
52	17	秘密基地	13	11	1	86	9	0x9F22C4	0x82309C	0xBC6538
52	18	秘密基地	9	15	1	86	9	0x9F22E0	0x8231D0	0xBC66BC
52	19	秘密基地	14	12	1	86	9	0x9F22FC	0x823344	0xBC6840
52	20	秘密基地	9	17	1	86	9	0x9F2318	0x82349C	0xBC69C4
52	21	秘密基地	13	14	1	86	9	0x9F2334	0x82362C	0xBC6B48
52	22	秘密基地	14	14	1	86	9	0x9F2350	0x8237D8	0xBC6CCC
52	23	秘密基地	14	11	1	86	9	0x9F236C	0x823930	0xBC6E50
52	24	动态区域	14	9	2	87	8	0x9F2388	0x823A50	0xBC6EAC
52	25	动态区域	12	9	2	87	8	0x9F23A4	0x823B4C	0xBC6F08
52	26	动态区域	20	10	4	87	8	0x9F23C0	0x823D00	0xBC6F94
52	27	动态区域	14	9	4	87	8	0x9F23DC	0x823E20	0xBC7008
52	28	动态区域	15	11	0	87	8	0x9F23F8	0x823F90	0xBC7184
52	29	动态区域	1	1	0	87	8	0x9F2414	0x823FB8	0xBC7184
52	30	动态区域	1	1	0	87	8	0x9F2430	0x823FE0	0xBC7184
52	31	动态区域	1	1	0	87	8	0x9F244C	0x824008	0xBC7184
52	32	动态区域	1	1	0	87	8	0x9F2468	0x824030	0xBC7184
52	33	动态区域	1	1	0	87	8	0x9F2484	0x824058	0xBC7184
52	34	动态区域	1	1	0	87	8	0x9F24A0	0x824080	0xBC7184
52	35	动态区域	15	11	0	87	8	0x9F24BC	0x8241F0	0xBC7184
52	36	动态区域	15	11	0	87	8	0x9F24D8	0x824360	0xBC7184
52	37	动态区域	15	11	0	87	8	0x9F24F4	0x8244D0	0xBC7184
52	38	动态区域	15	11	0	87	8	0x9F2510	0x824640	0xBC7184
52	39	动态区域	15	11	0	87	8	0x9F252C	0x8247B0	0xBC7184
52	40	搬家货车	5	5	3	84	8	0x9F2548	0x824808	0xBC7264
52	41	动态区域	18	13	9	87	8	0x9F2564	0x8327EC	0xBC7570
52	42	动态区域	17	13	2	87	9	0x9F2580	0x8329CC	0xBC7660
52	43	动态区域	36	18	12	87	8	0x9F259C	0x832F00	0xBC77AC
52	44	动态区域	8	8	0	87	8	0x9F25B8	0x84B010	0xBC7868
52	45	动态区域	8	8	0	87	8	0x9F25D4	0x84B0B4	0xBC7924
52	46	动态区域	8	8	0	87	8	0x9F25F0	0x84B158	0xBC79E0
52	47	动态区域	8	8	0	87	8	0x9F260C	0x84B1FC	0xBC7A9C
52	48	动态区域	8	8	0	87	8	0x9F2628	0x84B2A0	0xBC7B58
52	49	动态区域	8	8	0	87	8	0x9F2644	0x84B344	0xBC7C14
52	50	动态区域	8	8	0	87	8	0x9F2660	0x84B3E8	0xBC7CD0
52	51	动态区域	8	8	0	87	8	0x9F267C	0x84B48C	0xBC7D8C
52	52	动态区域	8	8	0	87	8	0x9F2698	0x84B530	0xBC7E48
52	53	动态区域	8	8	0	87	8	0x9F26B4	0x84B5D4	0xBC7F04
52	54	动态区域	8	8	0	87	8	0x9F26D0	0x84B678	0xBC7FC0
52	55	动态区域	8	8	0	87	8	0x9F26EC	0x84B71C	0xBC807C
52	56	动态区域	8	8	0	87	8	0x9F2708	0x84B7C0	0xBC8138
52	57	动态区域	8	8	0	87	8	0x9F2724	0x84B864	0xBC81F4
52	58	动态区域	8	8	0	87	8	0x9F2740	0x84B908	0xBC82B0
52	59	动态区域	8	8	0	87	8	0x9F275C	0x84B9AC	0xBC836C
52	60	动态区域	15	12	2	87	8	0x9F2778	0x85272C	0xBC8468
53	0	狩猎地带	40	40	0	57	3	0x9F2794	0x8254AC	0xBC84AC
53	1	狩猎地带	40	40	0	57	3	0x9F27B0	0x826150	0xBC8598
53	2	狩猎地带	40	40	1	57	3	0x9F27CC	0x826DF4	0xBC85F0
53	3	狩猎地带	40	40	1	57	3	0x9F27E8	0x827A98	0xBC869C
53	4	对战开拓区	56	72	11	58	3	0x9F2804	0x82E718	0xBC8984
53	5	对战开拓区	25	10	3	58	8	0x9F2820	0x82C774	0xBC8AC4
53	6	对战开拓区	5	7	0	58	8	0x9F283C	0x82E784	0xBC8AF0
53	7	对战开拓区	17	5	0	58	8	0x9F2858	0x82E854	0xBC8B1C
53	8	对战开拓区	10	9	2	58	8	0x9F2874	0x82E92C	0xBC8B88
53	9	南方孤岛	33	30	2	73	3	0x9F2890	0x836790	0xBC8BE8
53	10	南方孤岛	27	24	2	73	3	0x9F28AC	0x836CC4	0xBC8C48
53	11	狩猎地带	10	9	2	57	8	0x9F28C8	0x840B8C	0xBC8CB4
53	12	狩猎地带	40	40	0	57	3	0x9F28E4	0x8533D0	0xBC8DD0
53	13	狩猎地带	40	40	0	57	3	0x9F2900	0x854074	0xBC8E74
53	14	对战开拓区	72	72	14	58	3	0x9F291C	0x847F30	0xBC91C8
53	15	对战开拓区	21	15	0	58	8	0x9F2938	0x84F8EC	0xBC92B4
53	16	对战开拓区	17	5	0	58	8	0x9F2954	0x84F9BC	0xBC9328
53	17	对战开拓区	10	9	0	58	8	0x9F2970	0x82E92C	0xBC93CC
53	18	对战开拓区	23	17	2	58	8	0x9F298C	0x8415A0	0xBC94B0
53	19	对战开拓区	48	7	2	58	8	0x9F29A8	0x841864	0xBC94EC
53	20	对战开拓区	9	8	2	58	8	0x9F29C4	0x841918	0xBC9528
53	21	对战开拓区	20	10	0	58	8	0x9F29E0	0x841ACC	0xBC96A4
53	22	对战开拓区	25	12	3	58	8	0x9F29FC	0x84533C	0xBC9784
53	23	对战开拓区	17	14	4	58	8	0x9F2A18	0x84553C	0xBC9860
53	24	对战开拓区	15	10	2	58	8	0x9F2A34	0x84568C	0xBC98FC
53	25	对战开拓区	15	18	1	58	8	0x9F2A50	0x84AEC8	0xBC9990
53	26	对战开拓区	8	8	0	58	8	0x9F2A6C	0x84AF6C	0xBC9B24
53	27	对战开拓区	34	23	0	58	8	0x9F2A88	0x84BFEC	0xBC9B78
53	28	对战开拓区	16	13	1	58	8	0x9F2AA4	0x848AF0	0xBC9C24
53	29	对战开拓区	18	14	0	58	8	0x9F2AC0	0x848D0C	0xBC9C50
53	30	对战开拓区	16	11	0	58	8	0x9F2ADC	0x848E90	0xBC9D3C
53	31	对战开拓区	19	12	2	58	8	0x9F2AF8	0x84811C	0xBC9E14
53	32	对战开拓区	17	14	0	58	8	0x9F2B14	0x84831C	0xBC9E40
53	33	对战开拓区	13	12	0	58	8	0x9F2B30	0x848478	0xBC9F14
53	34	对战开拓区	11	13	3	58	8	0x9F2B4C	0x8485BC	0xBC9FB8
53	35	对战开拓区	14	8	0	58	8	0x9F2B68	0x8486C0	0xBC9FE4
53	36	对战开拓区	13	11	0	58	8	0x9F2B84	0x848804	0xBCA0B8
53	37	对战开拓区	9	8	0	58	8	0x9F2BA0	0x8488B8	0xBCA16C
53	38	对战开拓区	5	8	0	58	8	0x9F2BBC	0x84892C	0xBCA198
53	39	对战开拓区	9	20	0	58	8	0x9F2BD8	0x84AC60	0xBCA21C
53	40	对战开拓区	53	15	2	58	8	0x9F2BF4	0x8546D0	0xBCA318
53	41	对战开拓区	9	10	1	58	8	0x9F2C10	0x861E74	0xBCA37C
53	42	对战开拓区	15	11	3	58	8	0x9F2C2C	0x854934	0xBCA480
53	43	对战开拓区	13	8	2	58	8	0x9F2C48	0x8547C4	0xBCA51C
53	44	对战开拓区	9	10	1	58	8	0x9F2C64	0x861E74	0xBCA5B0
53	45	对战开拓区	9	10	1	58	8	0x9F2C80	0x861E74	0xBCA614
53	46	对战开拓区	6	8	2	58	8	0x9F2C9C	0x861EF8	0xBCA650
53	47	对战开拓区	13	8	2	58	8	0x9F2CB8	0x8547C4	0xBCA6D4
53	48	对战开拓区	9	10	1	58	8	0x9F2CD4	0x861E74	0xBCA708
53	49	对战开拓区	9	10	1	58	8	0x9F2CF0	0x861E74	0xBCA784
53	50	对战开拓区	9	14	2	58	8	0x9F2D0C	0x854A54	0xBCA820
53	51	对战开拓区	9	10	1	58	8	0x9F2D28	0x861E74	0xBCA884
53	52	对战开拓区	9	10	2	58	8	0x9F2D44	0x861E74	0xBCA8C0
53	53	对战开拓区	15	10	3	58	8	0x9F2D60	0x807F50	0xBCA964
53	54	对战开拓区	14	10	3	58	8	0x9F2D7C	0x80808C	0xBCA9F0
53	55	对战开拓区	11	9	2	58	8	0x9F2D98	0x808178	0xBCAA74
53	56	边境之岛	34	46	2	201	8	0x9F2DB4	0x856DFC	0xBCAB94
53	57	边境之岛	29	26	2	201	8	0x9F2DD0	0x857404	0xBCABD0
53	58	诞生之岛	30	30	1	200	8	0x9F2DEC	0x857B30	0xBCAC1C
53	59	诞生之岛	17	13	1	200	8	0x9F2E08	0x857D10	0xBCAC68
53	60	训练家山	19	17	3	212	8	0x9F2E24	0x85E054	0xBCAD28
53	61	训练家山	16	21	2	212	8	0x9F2E40	0x85E318	0xBCAD4C
53	62	训练家山	16	21	2	212	8	0x9F2E5C	0x85E5DC	0xBCAD70
53	63	训练家山	16	21	2	212	8	0x9F2E78	0x85E8A0	0xBCAD94
53	64	训练家山	16	21	2	212	8	0x9F2E94	0x85EB64	0xBCADB8
53	65	训练家山	25	16	2	212	8	0x9F2EB0	0x85EEA8	0xBCADF4
53	66	肚脐岩	21	24	2	211	8	0x9F2ECC	0x85F8E0	0xBCAE18
53	67	肚脐岩	17	13	1	211	8	0x9F2EE8	0x857D10	0xBCAE64
53	68	肚脐岩	21	32	2	211	4	0x9F2F04	0x85FE44	0xBCAE88
53	69	肚脐岩	23	11	2	211	4	0x9F2F20	0x860B54	0xBCAEAC
53	70	肚脐岩	27	86	3	211	4	0x9F2F3C	0x861D9C	0xBCAF40
53	71	肚脐岩	9	8	2	211	4	0x9F2F58	0x860880	0xBCAF64
53	72	肚脐岩	9	8	2	211	4	0x9F2F74	0x860934	0xBCAF88
53	73	肚脐岩	9	8	2	211	4	0x9F2F90	0x860880	0xBCAFAC
53	74	肚脐岩	9	8	2	211	4	0x9F2FAC	0x860934	0xBCAFD0
53	75	肚脐岩	25	28	1	211	4	0x9F2FC8	0x8603E0	0xBCB020
53	76	肚脐岩	9	8	2	211	4	0x9F2FE4	0x860880	0xBCB044
53	77	肚脐岩	9	8	2	211	4	0x9F3000	0x860934	0xBCB068
53	78	肚脐岩	9	8	2	211	4	0x9F301C	0x860880	0xBCB08C
53	79	肚脐岩	9	8	2	211	4	0x9F3038	0x860934	0xBCB0B0
53	80	肚脐岩	9	8	2	211	4	0x9F3054	0x860880	0xBCB0D4
53	81	肚脐岩	9	8	2	211	4	0x9F3070	0x860934	0xBCB0F8
53	82	肚脐岩	9	8	2	211	4	0x9F308C	0x860880	0xBCB11C
53	83	肚脐岩	9	8	2	211	4	0x9F30A8	0x860934	0xBCB140
53	84	肚脐岩	9	8	2	211	4	0x9F30C4	0x860880	0xBCB164
53	85	肚脐岩	9	8	2	211	4	0x9F30E0	0x860934	0xBCB188
53	86	肚脐岩	9	8	2	211	4	0x9F30FC	0x860880	0xBCB1AC
53	87	肚脐岩	22	22	1	211	4	0x9F3118	0x8607CC	0xBCB208
53	88	训练家山	5	7	2	212	8	0x9F3134	0x82E784	0xBCB244
54	0	104号道路	14	11	2	19	8	0x9F3150	0x80C10C	0xBCB298
54	1	104号道路	15	9	2	19	8	0x9F316C	0x80F1CC	0xBCB304
54	2	111号道路	10	9	2	26	8	0x9F3188	0x807E00	0xBCB3A0
54	3	111号道路	10	8	2	26	8	0x9F31A4	0x80823C	0xBCB3DC
54	4	112号道路	13	12	2	27	8	0x9F31C0	0x80F328	0xBCB430
54	5	烟囱山	13	12	2	56	8	0x9F31DC	0x80F328	0xBCB484
54	6	114号道路	10	8	3	29	8	0x9F31F8	0x80F3EC	0xBCB4F8
54	7	114号道路	13	26	3	29	8	0x9F3214	0x80F6B4	0xBCB55C
54	8	114号道路	11	9	2	29	8	0x9F3230	0x80F7A0	0xBCB5BC
54	9	116号道路	10	9	2	31	8	0x9F324C	0x80F878	0xBCB628
54	10	117号道路	12	9	2	32	8	0x9F3268	0x80F974	0xBCB664
54	11	121号道路	18	14	4	36	8	0x9F3284	0x80FB90	0xBCB6FC
54	12	104号道路	1	1	0	19	3	0x9F32A0	0x835CA4	0xBCB710
54	13	104号道路	15	9	0	19	8	0x9F32BC	0x80F1CC	0xBCB724
54	14	109号道路	15	10	2	24	9	0x9F32D8	0x8287D4	0xBCB7C0
54	15	110号道路	12	8	3	25	8	0x9F32F4	0x8288B8	0xBCB850
54	16	110号道路	12	8	2	25	8	0x9F3310	0x82899C	0xBCB8A8
54	17	110号道路	15	24	4	25	8	0x9F332C	0x828C90	0xBCB8DC
