group	map	index	label	x	y	elevation	destGroup	destMap	destWarp
8	0	3	出入口4: (1,6) -> 组08 地图01 #0	1	6	4	8	1	0
8	1	0	出入口1: (1,6) -> 组08 地图00 #3	1	6	4	8	0	3
8	1	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
8	1	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
8	2	0	出入口1: (3,7) -> 组03 地图04 #2	3	7	3	3	4	2
8	2	1	出入口2: (4,7) -> 组03 地图04 #2	4	7	3	3	4	2
8	2	2	出入口3: (5,7) -> 组03 地图04 #2	5	7	3	3	4	2
8	3	0	出入口1: (3,7) -> 组03 地图04 #3	3	7	3	3	4	3
8	3	1	出入口2: (4,7) -> 组03 地图04 #3	4	7	3	3	4	3
8	3	2	出入口3: (5,7) -> 组03 地图04 #3	5	7	3	3	4	3
8	4	0	出入口1: (3,7) -> 组03 地图04 #4	3	7	3	3	4	4
8	4	1	出入口2: (4,7) -> 组03 地图04 #4	4	7	3	3	4	4
8	4	2	出入口3: (5,7) -> 组03 地图04 #4	5	7	3	3	4	4
8	5	0	出入口1: (3,7) -> 组03 地图04 #5	3	7	3	3	4	5
8	5	1	出入口2: (4,7) -> 组03 地图04 #5	4	7	3	3	4	5
8	5	2	出入口3: (5,7) -> 组03 地图04 #5	5	7	3	3	4	5
9	0	0	出入口1: (3,7) -> 组03 地图05 #3	3	7	3	3	5	3
9	0	1	出入口2: (4,7) -> 组03 地图05 #3	4	7	3	3	5	3
9	0	2	出入口3: (5,7) -> 组03 地图05 #3	5	7	3	3	5	3
9	1	0	出入口1: (6,8) -> 组03 地图05 #4	6	8	3	3	5	4
9	1	1	出入口2: (7,8) -> 组03 地图05 #4	7	8	3	3	5	4
9	1	2	出入口3: (8,8) -> 组03 地图05 #4	8	8	3	3	5	4
9	1	3	出入口4: (1,6) -> 组09 地图02 #0	1	6	4	9	2	0
9	2	0	出入口1: (1,6) -> 组09 地图01 #3	1	6	4	9	1	3
9	2	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
9	2	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
9	3	0	出入口1: (4,10) -> 组03 地图05 #5	4	10	3	3	5	5
9	3	1	出入口2: (5,10) -> 组03 地图05 #5	5	10	3	3	5	5
9	3	2	出入口3: (6,10) -> 组03 地图05 #5	6	10	3	3	5	5
9	4	0	出入口1: (3,7) -> 组03 地图05 #6	3	7	3	3	5	6
9	4	1	出入口2: (4,7) -> 组03 地图05 #6	4	7	3	3	5	6
9	4	2	出入口3: (5,7) -> 组03 地图05 #6	5	7	3	3	5	6
9	5	0	出入口1: (3,7) -> 组03 地图05 #7	3	7	3	3	5	7
9	5	1	出入口2: (4,7) -> 组03 地图05 #7	4	7	3	3	5	7
9	5	2	出入口3: (5,7) -> 组03 地图05 #7	5	7	3	3	5	7
9	6	0	出入口1: (4,19) -> 组03 地图05 #9	4	19	3	3	5	9
9	6	1	出入口2: (5,19) -> 组03 地图05 #9	5	19	3	3	5	9
9	6	2	出入口3: (6,19) -> 组03 地图05 #9	6	19	3	3	5	9
9	7	0	出入口1: (3,7) -> 组03 地图05 #8	3	7	3	3	5	8
9	7	1	出入口2: (4,7) -> 组03 地图05 #8	4	7	3	3	5	8
9	7	2	出入口3: (5,7) -> 组03 地图05 #8	5	7	3	3	5	8
10	0	0	出入口1: (1,15) -> 组03 地图06 #1	1	15	0	3	6	1
10	0	1	出入口2: (2,14) -> 组03 地图06 #1	2	14	3	3	6	1
10	0	2	出入口3: (3,15) -> 组03 地图06 #1	3	15	0	3	6	1
10	0	3	出入口4: (9,15) -> 组03 地图06 #2	9	15	0	3	6	2
10	0	4	出入口5: (10,14) -> 组03 地图06 #2	10	14	3	3	6	2
10	0	5	出入口6: (11,15) -> 组03 地图06 #2	11	15	0	3	6	2
10	0	6	出入口7: (6,1) -> 组10 地图06 #0	6	1	0	10	6	0
10	0	7	出入口8: (4,2) -> 组10 地图01 #1	4	2	3	10	1	1
10	1	0	出入口1: (6,1) -> 组10 地图06 #0	6	1	0	10	6	0
10	1	1	出入口2: (3,2) -> 组10 地图00 #7	3	2	3	10	0	7
10	1	2	出入口3: (9,2) -> 组10 地图02 #1	9	2	3	10	2	1
10	2	0	出入口1: (6,1) -> 组10 地图06 #0	6	1	0	10	6	0
10	2	1	出入口2: (9,2) -> 组10 地图01 #2	9	2	0	10	1	2
10	2	2	出入口3: (3,2) -> 组10 地图03 #1	3	2	0	10	3	1
10	3	0	出入口1: (6,1) -> 组10 地图06 #0	6	1	0	10	6	0
10	3	1	出入口2: (3,2) -> 组10 地图02 #2	3	2	0	10	2	2
10	3	2	出入口3: (9,2) -> 组10 地图04 #1	9	2	0	10	4	1
10	4	0	出入口1: (6,1) -> 组10 地图06 #0	6	1	0	10	6	0
10	4	1	出入口2: (9,2) -> 组10 地图03 #2	9	2	3	10	3	2
10	4	2	出入口3: (3,2) -> 组10 地图05 #0	3	2	3	10	5	0
10	5	0	出入口1: (15,6) -> 组10 地图04 #2	15	6	3	10	4	2
10	6	0	出入口1: (2,5) -> 组127 地图127 #127	2	5	3	127	127	127
10	6	1	出入口2: (2,6) -> 组127 地图127 #127	2	6	0	127	127	127
10	7	0	出入口1: (11,19) -> 组03 地图06 #3	11	19	0	3	6	3
10	7	1	出入口2: (12,18) -> 组03 地图06 #3	12	18	3	3	6	3
10	7	2	出入口3: (13,19) -> 组03 地图06 #3	13	19	0	3	6	3
10	7	3	出入口4: (4,2) -> 组10 地图08 #0	4	2	3	10	8	0
10	7	4	出入口5: (12,2) -> 组10 地图08 #3	12	2	3	10	8	3
10	7	5	出入口6: (2,1) -> 组03 地图06 #11	2	1	3	3	6	11
10	8	0	出入口1: (4,2) -> 组10 地图07 #3	4	2	3	10	7	3
10	8	1	出入口2: (2,2) -> 组10 地图09 #0	2	2	3	10	9	0
10	8	2	出入口3: (11,2) -> 组10 地图09 #3	11	2	3	10	9	3
10	8	3	出入口4: (12,2) -> 组10 地图07 #4	12	2	3	10	7	4
10	9	0	出入口1: (2,2) -> 组10 地图08 #1	2	2	3	10	8	1
10	9	1	出入口2: (4,2) -> 组10 地图10 #0	4	2	3	10	10	0
10	9	2	出入口3: (12,2) -> 组10 地图10 #1	12	2	3	10	10	1
10	9	3	出入口4: (11,2) -> 组10 地图08 #2	11	2	3	10	8	2
10	10	0	出入口1: (4,2) -> 组10 地图09 #1	4	2	3	10	9	1
10	10	1	出入口2: (10,2) -> 组10 地图09 #2	10	2	3	10	9	2
10	10	2	出入口3: (2,12) -> 组10 地图11 #1	2	12	3	10	11	1
10	11	0	出入口1: (3,8) -> 组10 地图10 #2	3	8	0	10	10	2
10	11	1	出入口2: (4,7) -> 组10 地图10 #2	4	7	3	10	10	2
10	11	2	出入口3: (5,8) -> 组10 地图10 #2	5	8	0	10	10	2
10	12	0	出入口1: (6,8) -> 组03 地图06 #4	6	8	3	3	6	4
10	12	1	出入口2: (7,8) -> 组03 地图06 #4	7	8	3	3	6	4
10	12	2	出入口3: (8,8) -> 组03 地图06 #4	8	8	3	3	6	4
10	12	3	出入口4: (1,6) -> 组10 地图13 #0	1	6	4	10	13	0
10	13	0	出入口1: (1,6) -> 组10 地图12 #3	1	6	4	10	12	3
10	13	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
10	13	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
10	14	0	出入口1: (9,13) -> 组03 地图06 #0	9	13	0	3	6	0
10	14	1	出入口2: (10,13) -> 组03 地图06 #0	10	13	0	3	6	0
10	14	2	出入口3: (11,13) -> 组03 地图06 #0	11	13	0	3	6	0
10	14	3	出入口4: (15,2) -> 组01 地图42 #0	15	2	3	1	42	0
10	15	0	出入口1: (3,9) -> 组03 地图06 #5	3	9	0	3	6	5
10	15	1	出入口2: (4,8) -> 组03 地图06 #5	4	8	3	3	6	5
10	15	2	出入口3: (5,9) -> 组03 地图06 #5	5	9	0	3	6	5
10	16	0	出入口1: (5,18) -> 组03 地图06 #6	5	18	3	3	6	6
10	16	1	出入口2: (6,18) -> 组03 地图06 #6	6	18	3	3	6	6
10	16	2	出入口3: (7,18) -> 组03 地图06 #6	7	18	3	3	6	6
10	17	0	出入口1: (5,9) -> 组03 地图06 #7	5	9	0	3	6	7
10	17	1	出入口2: (6,9) -> 组03 地图06 #7	6	9	0	3	6	7
10	17	2	出入口3: (7,9) -> 组03 地图06 #7	7	9	0	3	6	7
10	18	0	出入口1: (3,7) -> 组03 地图06 #8	3	7	3	3	6	8
10	18	1	出入口2: (4,7) -> 组03 地图06 #8	4	7	3	3	6	8
10	18	2	出入口3: (5,7) -> 组03 地图06 #8	5	7	3	3	6	8
10	19	0	出入口1: (3,10) -> 组03 地图06 #9	3	10	0	3	6	9
10	19	1	出入口2: (4,9) -> 组03 地图06 #9	4	9	0	3	6	9
10	19	2	出入口3: (5,10) -> 组03 地图06 #9	5	10	0	3	6	9
11	0	0	出入口1: (4,1) -> 组01 地图63 #1	4	1	3	1	63	1
11	0	1	出入口2: (5,7) -> 组03 地图07 #0	5	7	3	3	7	0
11	0	2	出入口3: (4,7) -> 组03 地图07 #0	4	7	3	3	7	0
11	0	3	出入口4: (3,7) -> 组03 地图07 #0	3	7	3	3	7	0
11	1	0	出入口1: (3,7) -> 组03 地图07 #2	3	7	3	3	7	2
11	1	1	出入口2: (4,7) -> 组03 地图07 #2	4	7	3	3	7	2
11	1	2	出入口3: (5,7) -> 组03 地图07 #2	5	7	3	3	7	2
11	2	0	出入口1: (5,9) -> 组03 地图07 #3	5	9	0	3	7	3
11	2	1	出入口2: (6,9) -> 组03 地图07 #3	6	9	0	3	7	3
11	2	2	出入口3: (7,9) -> 组03 地图07 #3	7	9	3	3	7	3
11	3	0	出入口1: (6,21) -> 组03 地图07 #4	6	21	3	3	7	4
11	3	1	出入口2: (7,21) -> 组03 地图07 #4	7	21	3	3	7	4
11	3	2	出入口3: (8,21) -> 组03 地图07 #4	8	21	3	3	7	4
11	4	0	出入口1: (3,7) -> 组03 地图07 #5	3	7	3	3	7	5
11	4	1	出入口2: (4,7) -> 组03 地图07 #5	4	7	3	3	7	5
11	4	2	出入口3: (5,7) -> 组03 地图07 #5	5	7	3	3	7	5
11	5	0	出入口1: (6,8) -> 组03 地图07 #6	6	8	3	3	7	6
11	5	1	出入口2: (7,8) -> 组03 地图07 #6	7	8	3	3	7	6
11	5	2	出入口3: (8,8) -> 组03 地图07 #6	8	8	3	3	7	6
11	5	3	出入口4: (1,6) -> 组11 地图06 #0	1	6	4	11	6	0
11	6	0	出入口1: (1,6) -> 组11 地图05 #3	1	6	4	11	5	3
11	6	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
11	6	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
11	7	0	出入口1: (5,10) -> 组03 地图07 #1	5	10	0	3	7	1
11	7	1	出入口2: (6,9) -> 组03 地图07 #1	6	9	3	3	7	1
11	7	2	出入口3: (7,10) -> 组03 地图07 #1	7	10	0	3	7	1
11	8	0	出入口1: (2,9) -> 组03 地图07 #7	2	9	0	3	7	7
11	8	1	出入口2: (3,8) -> 组03 地图07 #7	3	8	3	3	7	7
11	8	2	出入口3: (4,9) -> 组03 地图07 #7	4	9	0	3	7	7
11	8	3	出入口4: (3,1) -> 组03 地图07 #8	3	1	3	3	7	8
11	9	0	出入口1: (4,7) -> 组03 地图07 #10	4	7	3	3	7	10
12	0	0	出入口1: (24,23) -> 组03 地图08 #1	24	23	3	3	8	1
12	0	1	出入口2: (25,23) -> 组03 地图08 #1	25	23	3	3	8	1
12	0	2	出入口3: (26,23) -> 组03 地图08 #1	26	23	3	3	8	1
12	1	0	出入口1: (3,9) -> 组03 地图08 #2	3	9	3	3	8	2
12	1	1	出入口2: (4,9) -> 组03 地图08 #2	4	9	3	3	8	2
12	1	2	出入口3: (5,9) -> 组03 地图08 #2	5	9	3	3	8	2
12	1	3	出入口4: (13,5) -> 组12 地图02 #0	13	5	0	12	2	0
12	1	4	出入口5: (19,5) -> 组12 地图03 #0	19	5	0	12	3	0
12	1	5	出入口6: (25,5) -> 组12 地图04 #0	25	5	0	12	4	0
12	2	0	出入口1: (7,9) -> 组12 地图01 #3	7	9	3	12	1	3
12	3	0	出入口1: (7,9) -> 组12 地图01 #4	7	9	3	12	1	4
12	4	0	出入口1: (7,9) -> 组12 地图01 #5	7	9	3	12	1	5
12	5	0	出入口1: (7,8) -> 组03 地图08 #3	7	8	0	3	8	3
12	5	1	出入口2: (6,8) -> 组03 地图08 #3	6	8	3	3	8	3
12	5	2	出入口3: (8,8) -> 组03 地图08 #3	8	8	0	3	8	3
12	5	3	出入口4: (1,6) -> 组12 地图06 #0	1	6	4	12	6	0
12	6	0	出入口1: (1,6) -> 组12 地图05 #3	1	6	4	12	5	3
12	6	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
12	6	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
12	7	0	出入口1: (3,7) -> 组03 地图08 #4	3	7	3	3	8	4
12	7	1	出入口2: (4,7) -> 组03 地图08 #4	4	7	3	3	8	4
12	7	2	出入口3: (5,7) -> 组03 地图08 #4	5	7	3	3	8	4
13	0	0	出入口1: (11,16) -> 组03 地图09 #0	11	16	3	3	9	0
13	0	1	出入口2: (4,1) -> 组01 地图75 #0	4	1	3	1	75	0
13	0	2	出入口3: (1,14) -> 组13 地图01 #0	1	14	4	13	1	0
13	1	0	出入口1: (1,6) -> 组13 地图00 #2	1	6	4	13	0	2
13	1	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
13	1	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
14	0	0	出入口1: (3,8) -> 组03 地图10 #1	3	8	3	3	10	1
14	0	1	出入口2: (4,8) -> 组03 地图10 #1	4	8	3	3	10	1
14	0	2	出入口3: (5,8) -> 组03 地图10 #1	5	8	3	3	10	1
14	0	3	出入口4: (10,2) -> 组14 地图01 #0	10	2	3	14	1	0
14	0	4	出入口5: (3,0) -> 组00 地图00 #0	3	0	0	0	0	0
14	0	5	出入口6: (2,0) -> 组00 地图00 #0	2	0	0	0	0	0
14	0	6	出入口7: (2,0) -> 组00 地图00 #0	2	0	0	0	0	0
14	0	7	出入口8: (2,0) -> 组00 地图00 #0	2	0	0	0	0	0
14	1	0	出入口1: (10,2) -> 组14 地图00 #3	10	2	3	14	0	3
14	2	0	出入口1: (5,14) -> 组03 地图10 #2	5	14	3	3	10	2
14	2	1	出入口2: (6,14) -> 组03 地图10 #2	6	14	3	3	10	2
14	2	2	出入口3: (7,14) -> 组03 地图10 #2	7	14	3	3	10	2
14	3	0	出入口1: (13,23) -> 组03 地图10 #3	13	23	3	3	10	3
14	3	1	出入口2: (14,23) -> 组03 地图10 #3	14	23	3	3	10	3
14	3	2	出入口3: (15,23) -> 组03 地图10 #3	15	23	3	3	10	3
14	3	3	出入口4: (18,20) -> 组14 地图03 #32	18	20	3	14	3	32
14	3	4	出入口5: (0,4) -> 组14 地图03 #22	0	4	3	14	3	22
14	3	5	出入口6: (0,7) -> 组14 地图03 #20	0	7	3	14	3	20
14	3	6	出入口7: (0,12) -> 组14 地图03 #30	0	12	3	14	3	30
14	3	7	出入口8: (0,15) -> 组14 地图03 #11	0	15	3	14	3	11
14	3	8	出入口9: (0,20) -> 组14 地图03 #28	0	20	3	14	3	28
14	3	9	出入口10: (0,23) -> 组14 地图03 #19	0	23	3	14	3	19
14	3	10	出入口11: (8,4) -> 组14 地图03 #18	8	4	3	14	3	18
14	3	11	出入口12: (8,7) -> 组14 地图03 #7	8	7	3	14	3	7
14	3	12	出入口13: (8,12) -> 组14 地图03 #17	8	12	3	14	3	17
14	3	13	出入口14: (8,15) -> 组14 地图03 #15	8	15	3	14	3	15
14	3	14	出入口15: (8,20) -> 组14 地图03 #26	8	20	3	14	3	26
14	3	15	出入口16: (8,23) -> 组14 地图03 #13	8	23	3	14	3	13
14	3	16	出入口17: (12,4) -> 组14 地图03 #24	12	4	3	14	3	24
14	3	17	出入口18: (12,7) -> 组14 地图03 #12	12	7	3	14	3	12
14	3	18	出入口19: (16,4) -> 组14 地图03 #10	16	4	3	14	3	10
14	3	19	出入口20: (16,7) -> 组14 地图03 #9	16	7	3	14	3	9
14	3	20	出入口21: (18,15) -> 组14 地图03 #5	18	15	3	14	3	5
14	3	21	出入口22: (20,4) -> 组14 地图03 #23	20	4	3	14	3	23
14	3	22	出入口23: (20,7) -> 组14 地图03 #4	20	7	3	14	3	4
14	3	23	出入口24: (20,12) -> 组14 地图03 #21	20	12	3	14	3	21
14	3	24	出入口25: (20,15) -> 组14 地图03 #16	20	15	3	14	3	16
14	3	25	出入口26: (20,20) -> 组14 地图03 #27	20	20	3	14	3	27
14	3	26	出入口27: (20,23) -> 组14 地图03 #14	20	23	3	14	3	14
14	3	27	出入口28: (28,4) -> 组14 地图03 #25	28	4	3	14	3	25
14	3	28	出入口29: (28,7) -> 组14 地图03 #8	28	7	3	14	3	8
14	3	29	出入口30: (28,12) -> 组14 地图03 #31	28	12	3	14	3	31
14	3	30	出入口31: (28,15) -> 组14 地图03 #6	28	15	3	14	3	6
14	3	31	出入口32: (28,20) -> 组14 地图03 #29	28	20	3	14	3	29
14	3	32	出入口33: (28,23) -> 组14 地图03 #3	28	23	3	14	3	3
14	3	33	出入口34: (10,20) -> 组14 地图03 #34	10	20	0	14	3	34
14	3	34	出入口35: (10,15) -> 组14 地图03 #33	10	15	0	14	3	33
14	4	0	出入口1: (3,7) -> 组03 地图10 #4	3	7	3	3	10	4
14	4	1	出入口2: (4,7) -> 组03 地图10 #4	4	7	3	3	10	4
14	4	2	出入口3: (5,7) -> 组03 地图10 #4	5	7	3	3	10	4
14	5	0	出入口1: (3,7) -> 组03 地图10 #5	3	7	3	3	10	5
14	5	1	出入口2: (4,7) -> 组03 地图10 #5	4	7	3	3	10	5
14	5	2	出入口3: (5,7) -> 组03 地图10 #5	5	7	3	3	10	5
14	6	0	出入口1: (6,8) -> 组03 地图10 #6	6	8	3	3	10	6
14	6	1	出入口2: (7,8) -> 组03 地图10 #6	7	8	3	3	10	6
14	6	2	出入口3: (8,8) -> 组03 地图10 #6	8	8	3	3	10	6
14	6	3	出入口4: (1,6) -> 组14 地图07 #0	1	6	4	14	7	0
14	7	0	出入口1: (1,6) -> 组14 地图06 #3	1	6	4	14	6	3
14	7	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
14	7	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
14	8	0	出入口1: (3,7) -> 组03 地图10 #7	3	7	3	3	10	7
14	8	1	出入口2: (4,7) -> 组03 地图10 #7	4	7	3	3	10	7
14	8	2	出入口3: (5,7) -> 组03 地图10 #7	5	7	3	3	10	7
14	9	0	出入口1: (5,15) -> 组03 地图10 #14	5	15	3	3	10	14
15	0	0	出入口1: (6,10) -> 组03 地图20 #2	6	10	3	3	20	2
15	0	1	出入口2: (7,10) -> 组03 地图20 #2	7	10	3	3	20	2
15	0	2	出入口3: (8,10) -> 组03 地图20 #2	8	10	3	3	20	2
15	0	3	出入口4: (7,1) -> 组01 地图00 #0	7	1	3	1	0	0
15	1	0	出入口1: (3,7) -> 组03 地图20 #4	3	7	0	3	20	4
15	1	1	出入口2: (4,7) -> 组03 地图20 #4	4	7	0	3	20	4
15	1	2	出入口3: (5,7) -> 组03 地图20 #4	5	7	0	3	20	4
15	2	0	出入口1: (6,10) -> 组03 地图20 #5	6	10	0	3	20	5
15	2	1	出入口2: (7,10) -> 组03 地图20 #5	7	10	3	3	20	5
15	2	2	出入口3: (8,10) -> 组03 地图20 #5	8	10	3	3	20	5
15	2	3	出入口4: (7,1) -> 组03 地图20 #6	7	1	3	3	20	6
15	3	0	出入口1: (6,10) -> 组01 地图00 #2	6	10	3	1	0	2
15	3	1	出入口2: (7,10) -> 组01 地图00 #2	7	10	3	1	0	2
15	3	2	出入口3: (8,10) -> 组01 地图00 #2	8	10	3	1	0	2
15	3	3	出入口4: (7,1) -> 组03 地图20 #0	7	1	3	3	20	0
16	0	0	出入口1: (6,8) -> 组03 地图22 #2	6	8	3	3	22	2
16	0	1	出入口2: (7,8) -> 组03 地图22 #2	7	8	3	3	22	2
16	0	2	出入口3: (8,8) -> 组03 地图22 #2	8	8	3	3	22	2
16	0	3	出入口4: (1,6) -> 组16 地图01 #0	1	6	4	16	1	0
16	1	0	出入口1: (1,6) -> 组16 地图00 #3	1	6	4	16	0	3
16	1	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
16	1	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
17	0	0	出入口1: (3,7) -> 组03 地图23 #1	3	7	0	3	23	1
17	0	1	出入口2: (4,7) -> 组03 地图23 #1	4	7	0	3	23	1
17	0	2	出入口3: (5,7) -> 组03 地图23 #1	5	7	0	3	23	1
17	1	0	出入口1: (3,9) -> 组03 地图10 #9	3	9	3	3	10	9
17	1	1	出入口2: (4,1) -> 组03 地图23 #2	4	1	3	3	23	2
17	1	2	出入口3: (4,9) -> 组03 地图10 #9	4	9	3	3	10	9
17	1	3	出入口4: (5,1) -> 组03 地图23 #3	5	1	0	3	23	3
18	0	0	出入口1: (4,1) -> 组03 地图10 #11	4	1	0	3	10	11
18	0	1	出入口2: (5,1) -> 组03 地图10 #11	5	1	0	3	10	11
18	0	2	出入口3: (4,9) -> 组03 地图24 #1	4	9	3	3	24	1
18	0	3	出入口4: (5,9) -> 组03 地图24 #1	5	9	3	3	24	1
19	0	0	出入口1: (1,5) -> 组03 地图25 #1	1	5	3	3	25	1
19	0	1	出入口2: (1,6) -> 组03 地图25 #1	1	6	3	3	25	1
19	0	2	出入口3: (11,5) -> 组03 地图10 #8	11	5	3	3	10	8
19	0	3	出入口4: (11,6) -> 组03 地图10 #8	11	6	3	3	10	8
20	0	0	出入口1: (1,4) -> 组03 地图10 #10	1	4	3	3	10	10
20	0	1	出入口2: (1,5) -> 组03 地图10 #10	1	5	3	3	10	10
20	0	2	出入口3: (11,5) -> 组03 地图26 #1	11	5	3	3	26	1
20	0	3	出入口4: (11,6) -> 组03 地图26 #1	11	6	3	3	26	1
21	0	0	出入口1: (6,8) -> 组03 地图28 #3	6	8	3	3	28	3
21	0	1	出入口2: (7,8) -> 组03 地图28 #3	7	8	3	3	28	3
21	0	2	出入口3: (8,8) -> 组03 地图28 #3	8	8	3	3	28	3
21	0	3	出入口4: (1,6) -> 组21 地图01 #0	1	6	4	21	1	0
21	1	0	出入口1: (1,6) -> 组21 地图00 #3	1	6	4	21	0	3
21	1	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
21	1	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
22	0	0	出入口1: (1,6) -> 组03 地图29 #1	1	6	3	3	29	1
22	0	1	出入口2: (1,7) -> 组03 地图29 #1	1	7	3	3	29	1
22	0	2	出入口3: (11,6) -> 组03 地图29 #2	11	6	3	3	29	2
22	0	3	出入口4: (11,7) -> 组03 地图29 #2	11	7	3	3	29	2
22	0	4	出入口5: (9,10) -> 组22 地图01 #0	9	10	3	22	1	0
22	1	0	出入口1: (10,9) -> 组22 地图00 #4	10	9	3	22	0	4
23	0	0	出入口1: (5,1) -> 组03 地图30 #1	5	1	3	3	30	1
23	0	1	出入口2: (6,1) -> 组03 地图30 #2	6	1	0	3	30	2
23	0	2	出入口3: (5,11) -> 组03 地图30 #3	5	11	3	3	30	3
23	0	3	出入口4: (6,11) -> 组03 地图30 #3	6	11	3	3	30	3
23	0	4	出入口5: (8,10) -> 组23 地图01 #0	8	10	3	23	1	0
23	1	0	出入口1: (10,9) -> 组23 地图00 #4	10	9	3	23	0	4
23	2	0	出入口1: (2,8) -> 组03 地图30 #0	2	8	0	3	30	0
23	2	1	出入口2: (3,7) -> 组03 地图30 #0	3	7	3	3	30	0
23	2	2	出入口3: (4,5) -> 组03 地图30 #0	4	5	0	3	30	0
24	0	0	出入口1: (1,6) -> 组03 地图33 #0	1	6	3	3	33	0
24	0	1	出入口2: (1,7) -> 组03 地图33 #0	1	7	3	3	33	0
24	0	2	出入口3: (11,6) -> 组03 地图33 #1	11	6	3	3	33	1
24	0	3	出入口4: (11,7) -> 组03 地图33 #1	11	7	3	3	33	1
24	0	4	出入口5: (9,10) -> 组24 地图01 #0	9	10	3	24	1	0
24	1	0	出入口1: (10,9) -> 组24 地图00 #4	10	9	3	24	0	4
25	0	0	出入口1: (3,7) -> 组03 地图34 #0	3	7	3	3	34	0
25	0	1	出入口2: (4,7) -> 组03 地图34 #0	4	7	3	3	34	0
25	0	2	出入口3: (5,7) -> 组03 地图34 #0	5	7	3	3	34	0
25	1	0	出入口1: (1,3) -> 组03 地图34 #1	1	3	3	3	34	1
25	1	1	出入口2: (11,3) -> 组03 地图34 #2	11	3	3	3	34	2
25	1	2	出入口3: (1,12) -> 组03 地图34 #3	1	12	3	3	34	3
25	1	3	出入口4: (11,12) -> 组03 地图34 #4	11	12	3	3	34	4
25	1	4	出入口5: (9,16) -> 组25 地图02 #0	9	16	3	25	2	0
25	2	0	出入口1: (10,9) -> 组25 地图01 #4	10	9	3	25	1	4
26	0	0	出入口1: (1,6) -> 组03 地图36 #0	1	6	3	3	36	0
26	0	1	出入口2: (11,6) -> 组03 地图36 #1	11	6	3	3	36	1
26	0	2	出入口3: (9,10) -> 组26 地图01 #0	9	10	3	26	1	0
26	1	0	出入口1: (10,9) -> 组26 地图00 #2	10	9	3	26	0	2
28	0	0	出入口1: (7,1) -> 组03 地图42 #2	7	1	3	3	42	2
28	0	1	出入口2: (6,10) -> 组03 地图41 #0	6	10	3	3	41	0
28	0	2	出入口3: (7,10) -> 组03 地图41 #0	7	10	3	3	41	0
28	0	3	出入口4: (8,10) -> 组03 地图41 #0	8	10	3	3	41	0
30	0	0	出入口1: (6,9) -> 组03 地图44 #0	6	9	3	3	44	0
30	0	1	出入口2: (7,9) -> 组03 地图44 #0	7	9	3	3	44	0
30	0	2	出入口3: (8,9) -> 组03 地图44 #0	8	9	3	3	44	0
31	0	0	出入口1: (4,7) -> 组03 地图17 #0	4	7	3	3	17	0
31	0	1	出入口2: (4,1) -> 组31 地图01 #0	4	1	0	31	1	0
31	1	0	出入口1: (3,1) -> 组31 地图00 #1	3	1	0	31	0	1
31	2	0	出入口1: (4,7) -> 组03 地图17 #1	4	7	3	3	17	1
31	3	0	出入口1: (7,8) -> 组03 地图17 #2	7	8	3	3	17	2
31	3	1	出入口2: (1,6) -> 组31 地图04 #0	1	6	4	31	4	0
31	4	0	出入口1: (1,6) -> 组31 地图03 #1	1	6	4	31	3	1
31	4	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
31	4	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
31	6	0	出入口1: (8,2) -> 组03 地图17 #3	8	2	3	3	17	3
32	0	0	出入口1: (9,9) -> 组03 地图12 #0	9	9	3	3	12	0
32	0	1	出入口2: (1,5) -> 组32 地图01 #0	1	5	4	32	1	0
32	1	0	出入口1: (1,6) -> 组32 地图00 #1	1	6	4	32	0	1
32	1	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
32	1	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
32	2	0	出入口1: (4,7) -> 组03 地图12 #1	4	7	3	3	12	1
32	3	0	出入口1: (4,7) -> 组03 地图12 #2	4	7	3	3	12	2
32	4	0	出入口1: (8,2) -> 组03 地图12 #3	8	2	3	3	12	3
